ID,Applicant_Name,Gender,District,State,Pincode,Ownership,GovtID_Type,ID_Number,Category,Load_Applied,Date_of_Application,Date_of_Approval,Modified_Date,Status,Reviewer_ID,Reviewer_Name,Reviewer_ID2,Reviewer_Name2,Reviewer_Comments
125,AVERY MEHTA,Female,South,KARNATA,560043,INDIVIDUAL,PASSPORT,F2551288,Residential,1,02/10/2022,26/10/2022,15/11/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
126,JOE KRISHNAN,Male,West,KARNATA,560027,JOINT,PAN,YAYZD8846H,Residential,7,03/09/2022,02/10/2022,12/10/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
127,SUNITA MATHEW,Female,East,KARNATA,560047,JOINT,PASSPORT,B8876742,Commercial,4,15/01/2023,21/01/2023,09/02/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
128,JOHN SHAH,Female,East,KARNATA,560020,INDIVIDUAL,PAN,FOGOY6530I,Commercial,12,20/10/2023,,28/10/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
129,ERIC SHETTY,Female,South,KARNATA,560008,INDIVIDUAL,AADHAR,1.5441E+11,Residential,7,21/05/2022,,25/05/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
130,DAVID GUPTA,Female,East,KARNATA,560008,JOINT,PASSPORT,A1110936,Commercial,1,18/01/2022,31/01/2022,18/02/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
131,NEHA RODRIGUES,Male,North,KARNATA,560013,INDIVIDUAL,VOTER_ID,ENV5484964,Commercial,2,18/01/2023,06/02/2023,25/02/2023,Rejected,1460,HEM CHAND,1460,HEM CHAND,KYC failed
132,BERNICE PILLAI,Male,North,KARNATA,560052,JOINT,PASSPORT,H1941452,Residential,12,25/06/2022,13/07/2022,24/07/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
133,ASHOK PATEL,Male,South,KARNATA,560061,JOINT,AADHAR,1.85574E+11,Commercial,9,01/08/2023,,04/08/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
134,STEPHANIE KRISHNAN,Male,West,KARNATA,560010,JOINT,VOTER_ID,OOW6565503,Commercial,12,24/05/2022,,26/05/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
135,LISA IYER,Female,South,KARNATA,560010,JOINT,PASSPORT,F1497036,Commercial,8,18/05/2023,09/06/2023,22/06/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
136,MAHESH KRISHNAN,Female,North,KARNATA,560038,INDIVIDUAL,AADHAR,3.9241E+11,Residential,7,30/12/2023,,02/01/2024,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
137,SAMIR IYER,Male,North,KARNATA,560040,JOINT,PAN,TCCLO9395N,Residential,1,02/04/2022,09/04/2022,29/04/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
138,AVERY KUMAR,Female,West,KARNATA,560050,INDIVIDUAL,VOTER_ID,OEJ3329349,Commercial,5,02/10/2022,09/10/2022,15/10/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
139,SURESH GILL,Female,North,KARNATA,560047,JOINT,VOTER_ID,SMQ8681643,Residential,3,08/11/2022,25/11/2022,06/12/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
140,NISHA GEORGE,Female,East,KARNATA,560056,INDIVIDUAL,PAN,IYFIZ6228J,Commercial,10,11/03/2024,28/03/2024,06/04/2024,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
141,ANDREW RAJAN,Male,South,KARNATA,560004,JOINT,VOTER_ID,LHS7864256,Commercial,3,11/10/2023,24/10/2023,29/10/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
142,JAMES HEGDE,Female,West,KARNATA,560065,JOINT,AADHAR,8.70343E+11,Residential,2,27/02/2024,24/03/2024,05/04/2024,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
143,MEENA FERNANDEZ,Female,West,KARNATA,560014,INDIVIDUAL,AADHAR,3.41629E+11,Residential,8,19/01/2023,17/02/2023,08/03/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
144,SHAUNA SHARMA,Female,North,KARNATA,560038,JOINT,AADHAR,9.02904E+11,Residential,6,16/11/2022,16/12/2022,23/12/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
145,SHAUNA NAIDU,Male,West,KARNATA,560058,JOINT,AADHAR,1.48534E+11,Residential,1,19/05/2024,27/05/2024,02/06/2024,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
146,USHA RAO,Female,West,KARNATA,560060,INDIVIDUAL,PASSPORT,C4127053,Commercial,7,30/01/2022,,03/02/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
147,AVERY KUMAR,Male,South,KARNATA,560036,INDIVIDUAL,AADHAR,3.04169E+11,Commercial,6,21/07/2022,03/08/2022,19/08/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
148,LATHA PHILIP,Female,North,KARNATA,560045,JOINT,PASSPORT,C5990296,Residential,11,18/05/2022,30/05/2022,09/06/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
149,TATYANA GOWDA,Female,West,KARNATA,560018,JOINT,PASSPORT,C9164971,Residential,9,20/06/2022,29/06/2022,05/07/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
150,SUNIL REDDY,Female,North,KARNATA,560063,INDIVIDUAL,VOTER_ID,VZN9304216,Commercial,11,19/05/2023,07/06/2023,23/06/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
151,MEENA SHARMA,Male,East,KARNATA,560005,JOINT,VOTER_ID,NEL9309978,Residential,10,27/04/2022,19/05/2022,31/05/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
152,SUDHIR HEGDE,Male,West,KARNATA,560014,INDIVIDUAL,PAN,WAGWC2923Y,Residential,4,10/04/2024,,16/04/2024,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
153,ERIC MURTHY,Male,South,KARNATA,560027,INDIVIDUAL,PAN,NPEZH5380Q,Residential,3,08/02/2024,,09/02/2024,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
154,ARUN SHETTY,Male,South,KARNATA,560042,INDIVIDUAL,PASSPORT,H3385244,Commercial,11,01/03/2023,08/03/2023,11/03/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
155,VIMALA JACOB,Female,West,KARNATA,560042,INDIVIDUAL,AADHAR,7.97754E+11,Commercial,2,25/03/2024,05/04/2024,19/04/2024,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
156,ANIL THOMAS,Female,East,KARNATA,560017,JOINT,PAN,XTBQV1266D,Residential,8,13/04/2023,01/05/2023,08/05/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
157,MELISSA BHAT,Male,East,KARNATA,560033,INDIVIDUAL,PAN,RQBQS4836N,Residential,12,08/04/2022,28/04/2022,01/05/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
158,DIVYA HEGDE,Male,North,KARNATA,560044,INDIVIDUAL,PASSPORT,C9014480,Residential,4,28/01/2023,27/02/2023,03/03/2023,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
159,TATYANA GILL,Male,West,KARNATA,560018,INDIVIDUAL,AADHAR,7.20754E+11,Residential,10,28/10/2023,13/11/2023,20/11/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
160,PADMA HEGDE,Male,North,KARNATA,560013,INDIVIDUAL,AADHAR,9.01396E+11,Commercial,6,16/03/2023,25/03/2023,02/04/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
161,CONNOR NAICKER,Female,North,KARNATA,560039,INDIVIDUAL,VOTER_ID,THB5015476,Commercial,7,26/04/2022,21/05/2022,10/06/2022,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
162,SAMIR THOMAS,Male,West,KARNATA,560054,JOINT,VOTER_ID,TYU1280001,Residential,1,26/09/2022,02/10/2022,15/10/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
163,REKHA MUDALIAR,Female,West,KARNATA,560052,INDIVIDUAL,VOTER_ID,HIN4409088,Residential,9,01/12/2022,26/12/2022,29/12/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
164,NAVEEN MEHTA,Male,South,KARNATA,560012,JOINT,AADHAR,7.71962E+11,Residential,5,14/11/2023,,17/11/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
165,PREMA SHETTY,Male,South,KARNATA,560064,JOINT,PAN,EDUGX1480K,Commercial,5,21/06/2023,18/07/2023,06/08/2023,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
166,ANITA MUDALIAR,Female,North,KARNATA,560064,INDIVIDUAL,PAN,EUXRC9336A,Residential,1,08/09/2022,24/09/2022,07/10/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
167,DINESH PATEL,Female,South,KARNATA,560042,INDIVIDUAL,PASSPORT,F5550953,Residential,10,17/01/2023,12/02/2023,14/02/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
168,NISHA GOUNDER,Male,West,KARNATA,560009,JOINT,PAN,UICLJ5777S,Commercial,12,30/09/2023,16/10/2023,04/11/2023,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
169,NAVEEN THEVAR,Male,South,KARNATA,560001,JOINT,AADHAR,6.93706E+11,Commercial,11,09/05/2024,,10/05/2024,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
170,SUDHIR PHILIP,Female,North,KARNATA,560027,INDIVIDUAL,PASSPORT,H2004872,Residential,12,14/10/2022,26/10/2022,12/11/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
171,ANITA PILLAI,Male,South,KARNATA,560051,INDIVIDUAL,AADHAR,8.27718E+11,Residential,4,26/10/2022,10/11/2022,23/11/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
172,RAHUL BHAT,Male,North,KARNATA,560026,INDIVIDUAL,AADHAR,2.16632E+11,Residential,8,23/04/2023,01/05/2023,19/05/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
173,RAHUL GILL,Female,East,KARNATA,560016,INDIVIDUAL,VOTER_ID,UHS1676621,Residential,6,01/06/2022,13/06/2022,25/06/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
174,SHANTI GILL,Female,South,KARNATA,560004,JOINT,PASSPORT,D2589226,Commercial,2,03/04/2024,,05/04/2024,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
175,MADHU JOSHI,Male,South,KARNATA,560052,JOINT,AADHAR,7.46746E+11,Commercial,2,23/01/2022,03/02/2022,18/02/2022,Rejected,1460,HEM CHAND,1460,HEM CHAND,KYC failed
176,JAYA GEORGE,Male,North,KARNATA,560060,INDIVIDUAL,VOTER_ID,YLS9323619,Residential,7,01/12/2023,17/12/2023,24/12/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
177,SUSANA HEGDE,Male,North,KARNATA,560032,JOINT,PASSPORT,G9036805,Residential,2,14/10/2022,01/11/2022,08/11/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
178,REKHA THEVAR,Male,West,KARNATA,560046,JOINT,PASSPORT,F9428760,Commercial,7,04/10/2022,19/10/2022,08/11/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
179,AMIT BHAT,Male,West,KARNATA,560046,INDIVIDUAL,VOTER_ID,CRG1937991,Residential,10,16/05/2024,02/06/2024,14/06/2024,Rejected,1460,HEM CHAND,1460,HEM CHAND,KYC failed
180,DINO KRISHNAN,Female,East,KARNATA,560004,JOINT,VOTER_ID,OEZ9258194,Commercial,3,18/05/2023,24/05/2023,01/06/2023,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
181,JOHN GOUNDER,Female,North,KARNATA,560043,INDIVIDUAL,VOTER_ID,IEU6428919,Residential,1,01/06/2022,10/06/2022,14/06/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
182,JAMES JACOB,Female,North,KARNATA,560044,JOINT,PAN,DEYUY6198F,Commercial,4,13/11/2023,23/11/2023,06/12/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
183,DANIEL SINGH,Male,West,KARNATA,560005,INDIVIDUAL,PAN,XZFOY3304K,Residential,4,22/12/2022,01/01/2023,04/01/2023,Rejected,1678,Manoj Parihar,1678,Manoj Parihar,KYC failed
184,DAVID SHAH,Male,South,KARNATA,560009,JOINT,PAN,USBLK3725N,Commercial,7,26/12/2022,03/01/2023,19/01/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
185,MELISSA HEGDE,Male,North,KARNATA,560038,INDIVIDUAL,PAN,GCIXE2228R,Residential,6,01/09/2023,21/09/2023,22/09/2023,Rejected,2456,RAHUL SINGH,2456,RAHUL SINGH,KYC failed
186,RAJESH RODRIGUES,Male,North,KARNATA,560013,JOINT,VOTER_ID,ZKO5450404,Commercial,5,01/09/2022,18/09/2022,07/10/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
187,ALEX REDDY,Female,North,KARNATA,560055,INDIVIDUAL,PAN,VQMCF5781C,Commercial,2,12/11/2022,,20/11/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
188,JASON THEVAR,Female,South,KARNATA,560048,JOINT,PAN,EBLGV2009E,Residential,2,16/11/2023,08/12/2023,22/12/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
189,USHA REDDY,Female,West,KARNATA,560061,INDIVIDUAL,PASSPORT,E2324645,Commercial,12,05/02/2022,26/02/2022,17/03/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
190,MICHELLE HEGDE,Male,South,KARNATA,560028,INDIVIDUAL,VOTER_ID,BCR4387643,Residential,10,22/09/2022,20/10/2022,23/10/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
191,GANESH FERNANDEZ,Female,East,KARNATA,560059,INDIVIDUAL,PASSPORT,B7953189,Residential,3,04/08/2023,02/09/2023,06/09/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
192,TINA KAUR,Female,West,KARNATA,560034,JOINT,PASSPORT,H1628569,Residential,5,17/02/2023,13/03/2023,26/03/2023,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
193,HUNTER MEHTA,Male,West,KARNATA,560035,JOINT,AADHAR,9.99099E+11,Commercial,5,15/10/2022,,17/10/2022,Pending,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
194,BERNICE HEGDE,Female,East,KARNATA,560054,INDIVIDUAL,VOTER_ID,LXK9127895,Commercial,1,12/06/2023,,14/06/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
195,MARIA GOUNDER,Male,South,KARNATA,560025,INDIVIDUAL,AADHAR,1.35431E+11,Commercial,1,05/01/2023,,10/01/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
196,NEHA FERNANDEZ,Male,North,KARNATA,560031,JOINT,PASSPORT,H3979359,Commercial,10,19/07/2023,29/07/2023,07/08/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
197,JENNIFER PHILIP,Male,South,KARNATA,560028,INDIVIDUAL,VOTER_ID,RGK1336422,Residential,8,16/05/2022,,26/05/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
198,SABINA SWAMY,Female,East,KARNATA,560055,JOINT,PAN,LFHNQ2676A,Commercial,9,25/10/2023,08/11/2023,18/11/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
199,ANTHONY GEORGE,Female,East,KARNATA,560036,JOINT,PAN,ENGBW7620V,Commercial,11,24/05/2022,,01/06/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
200,SURESH FERNANDEZ,Female,North,KARNATA,560025,JOINT,VOTER_ID,RQM7014583,Commercial,3,10/05/2024,,19/05/2024,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
201,BRIAN NAIDU,Male,East,KARNATA,560024,JOINT,AADHAR,4.87502E+11,Residential,12,11/06/2024,11/07/2024,22/07/2024,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
202,RADHA KAUR,Female,North,KARNATA,560061,INDIVIDUAL,AADHAR,6.50591E+11,Residential,11,26/01/2023,13/02/2023,15/02/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
203,JOSEPH GEORGE,Female,West,KARNATA,560019,JOINT,VOTER_ID,UMQ3966618,Commercial,11,01/03/2022,14/03/2022,21/03/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
204,GEETA PILLAI,Male,West,KARNATA,560055,JOINT,PASSPORT,H7430982,Residential,1,01/07/2023,17/07/2023,18/07/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
205,JOHN KUMAR,Male,South,KARNATA,560045,JOINT,VOTER_ID,CNH2095334,Residential,5,25/10/2022,15/11/2022,05/12/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
206,ARJUN SHETTY,Female,West,KARNATA,560046,INDIVIDUAL,VOTER_ID,YXK4832222,Residential,12,15/05/2022,20/05/2022,08/06/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
207,MICHELLE JACOB,Male,West,KARNATA,560033,INDIVIDUAL,AADHAR,2.18807E+11,Residential,1,08/12/2023,27/12/2023,09/01/2024,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
208,POOJA GOWDA,Male,North,KARNATA,560039,JOINT,AADHAR,6.74076E+11,Commercial,10,13/09/2023,,20/09/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
209,IMRAN MENON,Male,West,KARNATA,560026,INDIVIDUAL,PAN,VZJKE9980P,Residential,12,08/05/2023,13/05/2023,14/05/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
210,MADHU RAJAN,Female,South,KARNATA,560012,INDIVIDUAL,AADHAR,3.83059E+11,Residential,8,31/10/2022,06/11/2022,10/11/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
211,DINESH KAUR,Female,East,KARNATA,560055,INDIVIDUAL,AADHAR,9.3688E+11,Residential,1,22/05/2024,16/06/2024,22/06/2024,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
212,KAVYA MURTHY,Female,North,KARNATA,560048,JOINT,VOTER_ID,CKL7471232,Commercial,7,27/10/2023,,30/10/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
213,ARUN REDDY,Male,North,KARNATA,560054,JOINT,PASSPORT,C7371160,Commercial,10,30/01/2022,,02/02/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
214,ANDREW SOUZA,Female,North,KARNATA,560009,JOINT,PAN,AWNTS4669V,Commercial,9,20/06/2023,,30/06/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
215,SARALA MEHTA,Female,East,KARNATA,560050,INDIVIDUAL,AADHAR,8.04425E+11,Residential,9,19/05/2024,08/06/2024,14/06/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
216,ADELE MEHTA,Female,East,KARNATA,560007,INDIVIDUAL,PASSPORT,G4942645,Residential,8,31/03/2023,,08/04/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
217,RAHUL THOMAS,Male,West,KARNATA,560003,INDIVIDUAL,PASSPORT,G1601160,Residential,2,21/03/2024,,31/03/2024,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
218,PRAKASH KAMATH,Female,East,KARNATA,560007,INDIVIDUAL,PASSPORT,F8937865,Commercial,12,09/04/2023,08/05/2023,16/05/2023,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
219,MYRA KAUR,Female,North,KARNATA,560006,INDIVIDUAL,PASSPORT,C7865417,Residential,5,18/09/2023,26/09/2023,09/10/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
220,KIRAN VERMA,Female,North,KARNATA,560054,INDIVIDUAL,AADHAR,6.04446E+11,Residential,8,05/01/2022,11/01/2022,29/01/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
221,KARTIK SINGH,Male,South,KARNATA,560014,JOINT,PAN,NKZXT5482M,Commercial,5,09/04/2023,,12/04/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
222,SACHIN NAICKER,Female,South,KARNATA,560026,INDIVIDUAL,PAN,RXDSZ3913Q,Commercial,12,29/04/2022,,08/05/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
223,SHANTI THEVAR,Female,West,KARNATA,560002,INDIVIDUAL,AADHAR,2.6055E+11,Residential,11,27/02/2022,28/03/2022,03/04/2022,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
224,NICOLE REDDY,Female,South,KARNATA,560005,JOINT,PASSPORT,B4763253,Commercial,4,08/06/2023,,13/06/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
225,AVERY SOUZA,Female,North,KARNATA,560002,JOINT,VOTER_ID,QUW4784075,Commercial,10,14/07/2023,,18/07/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
226,RAHUL SINGH,Male,South,KARNATA,560023,INDIVIDUAL,PASSPORT,A8189168,Commercial,9,28/09/2022,21/10/2022,30/10/2022,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
227,VIJAY GOWDA,Male,South,KARNATA,560042,INDIVIDUAL,PAN,MOJUI4603F,Residential,9,13/06/2022,05/07/2022,18/07/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
228,PETER GUPTA,Female,East,KARNATA,560047,JOINT,VOTER_ID,YQM1147701,Residential,11,21/12/2022,15/01/2023,04/02/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
229,JESSICA THOMAS,Female,North,KARNATA,560050,JOINT,PAN,ANUNN8975B,Commercial,11,17/07/2022,24/07/2022,28/07/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
230,REKHA NAIR,Male,South,KARNATA,560055,INDIVIDUAL,VOTER_ID,NSZ8302077,Residential,12,04/12/2023,23/12/2023,03/01/2024,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
231,JAMES REDDY,Male,East,KARNATA,560010,INDIVIDUAL,PAN,KLKIK2938R,Residential,11,08/01/2024,,18/01/2024,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
232,MYRA MUDALIAR,Male,East,KARNATA,560039,INDIVIDUAL,PAN,TLKRM9740H,Residential,12,05/02/2023,,14/02/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
233,BERNICE JACOB,Male,South,KARNATA,560016,INDIVIDUAL,AADHAR,7.55295E+11,Commercial,9,15/07/2023,29/07/2023,05/08/2023,Rejected,1678,Manoj Parihar,1678,Manoj Parihar,KYC failed
234,LAKSHMI MUDALIAR,Male,South,KARNATA,560024,INDIVIDUAL,PAN,FEUWW9992O,Residential,5,19/11/2023,27/11/2023,04/12/2023,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
235,HUNTER MATHEW,Male,South,KARNATA,560013,JOINT,AADHAR,3.14319E+11,Commercial,8,07/04/2023,03/05/2023,13/05/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
236,MEENA RAJAN,Female,East,KARNATA,560055,INDIVIDUAL,AADHAR,3.71928E+11,Residential,12,28/01/2024,,02/02/2024,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
237,SHANTI GEORGE,Female,West,KARNATA,560058,JOINT,PAN,MCQCH3293R,Residential,5,22/01/2024,,24/01/2024,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
238,JAYA MUDALIAR,Male,West,KARNATA,560028,INDIVIDUAL,PAN,OZMUJ4658Y,Commercial,3,21/04/2023,28/04/2023,11/05/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
239,SARALA MEHTA,Male,South,KARNATA,560058,INDIVIDUAL,VOTER_ID,OOW3452813,Commercial,6,11/02/2022,03/03/2022,11/03/2022,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
240,TATYANA JOSHI,Male,South,KARNATA,560047,JOINT,PASSPORT,H1779091,Residential,11,28/11/2022,19/12/2022,28/12/2022,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
241,TORI PHILIP,Female,North,KARNATA,560033,JOINT,VOTER_ID,NJW9168181,Commercial,10,07/01/2022,16/01/2022,31/01/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
242,JAMES MUDALIAR,Female,South,KARNATA,560020,INDIVIDUAL,VOTER_ID,JSD4864570,Commercial,6,08/01/2024,03/02/2024,19/02/2024,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
